"Archive_Date","Specialty_HIPE","Speciality","Adult_Child","Age_Profile","Time_Bands","Total"
"28/02/2021","1503.00","Gynaecology","Adult","16-64"," 9-12 Months","20.00"
"28/02/2021","1503.00","Gynaecology","Adult","16-64","18 Months +","66.00"
"28/02/2021","1503.00","Gynaecology","Adult","65+"," 3-6 Months","6.00"
"28/02/2021","1503.00","Gynaecology","Adult","65+"," 6-9 Months","4.00"
"28/02/2021","1503.00","Gynaecology","Adult","65+","12-15 Months","2.00"
"28/02/2021","1503.00","Gynaecology","Child","0-15","15-18 Months","1.00"
"28/02/2021","2003.00","Maxillo-Facial","Adult","16-64","15-18 Months","21.00"
"28/02/2021","2003.00","Maxillo-Facial","Adult","65+"," 0-3 Months","3.00"
"28/02/2021","2003.00","Maxillo-Facial","Adult","65+"," 9-12 Months","2.00"
"28/02/2021","2003.00","Maxillo-Facial","Child","0-15"," 3-6 Months","4.00"
"28/02/2021","2003.00","Maxillo-Facial","Child","0-15","12-15 Months","5.00"
"28/02/2021","2500.00","Rheumatology","Adult","16-64","15-18 Months","2.00"
"28/02/2021","2500.00","Rheumatology","Adult","16-64","18 Months +","12.00"
"28/02/2021","2500.00","Rheumatology","Adult","65+"," 0-3 Months","19.00"
"28/02/2021","5000.00","General Medicine","Adult","16-64","18 Months +","6.00"
"28/02/2021","5000.00","General Medicine","Adult","65+"," 0-3 Months","9.00"
"28/02/2021","5000.00","General Medicine","Adult","65+"," 3-6 Months","6.00"
"28/02/2021","5000.00","General Medicine","Adult","65+","12-15 Months","5.00"
"28/02/2021","100.00","Cardiology","Child","0-15","18 Months +","1.00"
"28/02/2021","1503.00","Gynaecology","Adult","16-64"," 0-3 Months","75.00"
"28/02/2021","1503.00","Gynaecology","Adult","16-64"," 3-6 Months","79.00"
"28/02/2021","1503.00","Gynaecology","Adult","16-64"," 6-9 Months","53.00"
"28/02/2021","1503.00","Gynaecology","Adult","16-64"," 9-12 Months","38.00"
"28/02/2021","1503.00","Gynaecology","Adult","16-64","12-15 Months","44.00"
"28/02/2021","1900.00","Paediatrics","Child","0-15"," 3-6 Months","7.00"
"28/02/2021","1900.00","Paediatrics","Child","0-15"," 6-9 Months","1.00"
"28/02/2021","1900.00","Paediatrics","Child","0-15"," 9-12 Months","3.00"
"28/02/2021","1900.00","Paediatrics","Child","0-15","12-15 Months","2.00"
"28/02/2021","2000.00","Plastic Surgery","Child","0-15"," 3-6 Months","1.00"
"28/02/2021","2000.00","Plastic Surgery","Child","0-15"," 6-9 Months","2.00"
"28/02/2021","2000.00","Plastic Surgery","Child","0-15","12-15 Months","5.00"
"28/02/2021","2500.00","Rheumatology","Adult","16-64"," 0-3 Months","13.00"
"28/02/2021","2500.00","Rheumatology","Adult","16-64"," 9-12 Months","5.00"
"28/02/2021","2500.00","Rheumatology","Adult","16-64","18 Months +","124.00"
"28/02/2021","2500.00","Rheumatology","Adult","65+"," 3-6 Months","6.00"
"28/02/2021","2000.00","Plastic Surgery","Adult","16-64"," 3-6 Months","185.00"
"28/02/2021","2000.00","Plastic Surgery","Adult","16-64"," 6-9 Months","119.00"
"28/02/2021","2000.00","Plastic Surgery","Adult","16-64","12-15 Months","150.00"
"28/02/2021","2000.00","Plastic Surgery","Adult","16-64","15-18 Months","143.00"
"28/02/2021","2000.00","Plastic Surgery","Child","0-15"," 6-9 Months","20.00"
"28/02/2021","2000.00","Plastic Surgery","Child","0-15","12-15 Months","20.00"
"28/02/2021","2000.00","Plastic Surgery","Child","0-15","15-18 Months","34.00"
"28/02/2021","2003.00","Maxillo-Facial","Adult","16-64"," 0-3 Months","3.00"
"28/02/2021","2400.00","Respiratory Medicine","Adult","16-64"," 0-3 Months","136.00"
"28/02/2021","2400.00","Respiratory Medicine","Adult","16-64","18 Months +","65.00"
"28/02/2021","2400.00","Respiratory Medicine","Adult","65+"," 3-6 Months","50.00"
"28/02/2021","2400.00","Respiratory Medicine","Adult","65+"," 6-9 Months","37.00"
"28/02/2021","2400.00","Respiratory Medicine","Adult","65+","12-15 Months","39.00"
"28/02/2021","2400.00","Respiratory Medicine","Adult","65+","15-18 Months","31.00"
"28/02/2021","2500.00","Rheumatology","Adult","16-64"," 9-12 Months","156.00"
"28/02/2021","2500.00","Rheumatology","Adult","65+","18 Months +","121.00"
"28/02/2021","2600.00","General Surgery","Adult","16-64","18 Months +","20.00"
"28/02/2021","2600.00","General Surgery","Adult","65+"," 0-3 Months","86.00"
"28/02/2021","2600.00","General Surgery","Adult","65+"," 3-6 Months","34.00"
"28/02/2021","2600.00","General Surgery","Adult","65+","12-15 Months","8.00"
"28/02/2021","2600.00","General Surgery","Adult","65+","15-18 Months","10.00"
"28/02/2021","2600.00","General Surgery","Child","0-15"," 6-9 Months","15.00"
"28/02/2021","2600.00","General Surgery","Child","0-15","18 Months +","29.00"
"28/02/2021","2603.00","Hepato-Biliary Surgery","Adult","16-64"," 0-3 Months","3.00"
"28/02/2021","2603.00","Hepato-Biliary Surgery","Adult","65+"," 3-6 Months","10.00"
"28/02/2021","2603.00","Hepato-Biliary Surgery","Adult","65+"," 6-9 Months","5.00"
"28/02/2021","2603.00","Hepato-Biliary Surgery","Adult","65+","12-15 Months","1.00"
"28/02/2021","2604.00","Vascular Surgery","Adult","65+"," 0-3 Months","109.00"
"28/02/2021","2604.00","Vascular Surgery","Adult","65+","18 Months +","37.00"
"28/02/2021","2605.00","Breast Surgery","Adult","16-64"," 6-9 Months","296.00"
"28/02/2021","2605.00","Breast Surgery","Adult","16-64","18 Months +","6.00"
"28/02/2021","2605.00","Breast Surgery","Adult","65+"," 3-6 Months","53.00"
"28/02/2021","2605.00","Breast Surgery","Adult","65+","12-15 Months","24.00"
"28/02/2021","2605.00","Breast Surgery","Adult","65+","15-18 Months","4.00"
"28/02/2021","2605.00","Breast Surgery","Child","0-15"," 0-3 Months","2.00"
"28/02/2021","2605.00","Breast Surgery","Child","0-15"," 3-6 Months","2.00"
"28/02/2021","2605.00","Breast Surgery","Child","0-15","12-15 Months","1.00"
"28/02/2021","2700.00","Infectious Diseases","Adult","16-64"," 0-3 Months","41.00"
"28/02/2021","2700.00","Infectious Diseases","Adult","65+"," 3-6 Months","1.00"
"28/02/2021","2700.00","Infectious Diseases","Adult","65+","12-15 Months","1.00"
"28/02/2021","5000.00","General Medicine","Adult","16-64"," 0-3 Months","14.00"
"28/02/2021","5000.00","General Medicine","Adult","16-64"," 6-9 Months","7.00"
"28/02/2021","5000.00","General Medicine","Adult","16-64","15-18 Months","4.00"
"28/02/2021","7600.00","Cardio-Thoracic Surgery","Adult","16-64"," 3-6 Months","3.00"
"28/02/2021","7800.00","Urology","Adult","16-64"," 9-12 Months","82.00"
"28/02/2021","7800.00","Urology","Child","0-15"," 9-12 Months","44.00"
"28/02/2021","1503.00","Gynaecology","Adult","16-64","15-18 Months","22.00"
"28/02/2021","1503.00","Gynaecology","Adult","65+"," 9-12 Months","24.00"
"28/02/2021","1503.00","Gynaecology","Child","0-15"," 9-12 Months","1.00"
"28/02/2021","100.00","Cardiology","Adult","16-64"," 6-9 Months","107.00"
"28/02/2021","100.00","Cardiology","Adult","16-64","15-18 Months","93.00"
"28/02/2021","300.00","Dermatology","Adult","16-64","18 Months +","81.00"
"28/02/2021","300.00","Dermatology","Adult","65+"," 3-6 Months","26.00"
"28/02/2021","300.00","Dermatology","Adult","65+"," 6-9 Months","11.00"
"28/02/2021","300.00","Dermatology","Adult","65+","12-15 Months","17.00"
"28/02/2021","300.00","Dermatology","Adult","65+","15-18 Months","15.00"
"28/02/2021","300.00","Dermatology","Child","0-15"," 0-3 Months","24.00"
"28/02/2021","300.00","Dermatology","Child","0-15"," 6-9 Months","15.00"
"28/02/2021","300.00","Dermatology","Child","0-15","15-18 Months","12.00"
"28/02/2021","300.00","Dermatology","Child","0-15","18 Months +","30.00"
"28/02/2021","400.00","Endocrinology","Adult","65+"," 0-3 Months","3.00"
"28/02/2021","400.00","Endocrinology","Adult","65+"," 3-6 Months","4.00"
"28/02/2021","400.00","Endocrinology","Adult","65+"," 6-9 Months","3.00"
"28/02/2021","400.00","Endocrinology","Adult","65+","12-15 Months","4.00"
"28/02/2021","400.00","Endocrinology","Adult","65+","15-18 Months","2.00"
"28/02/2021","402.00","Diabetes Mellitus","Adult","65+"," 9-12 Months","10.00"
"28/02/2021","600.00","Otolaryngology (ENT)","Adult","16-64"," 9-12 Months","58.00"
"28/02/2021","600.00","Otolaryngology (ENT)","Adult","65+","18 Months +","163.00"
"28/02/2021","600.00","Otolaryngology (ENT)","Child","0-15"," 9-12 Months","25.00"
"28/02/2021","700.00","Gastro-Enterology","Adult","16-64"," 0-3 Months","28.00"
"28/02/2021","700.00","Gastro-Enterology","Adult","16-64"," 6-9 Months","12.00"
"28/02/2021","700.00","Gastro-Enterology","Adult","16-64","12-15 Months","17.00"
"28/02/2021","700.00","Gastro-Enterology","Adult","16-64","15-18 Months","16.00"
"28/02/2021","700.00","Gastro-Enterology","Adult","16-64","18 Months +","13.00"
"28/02/2021","900.00","Geriatric Medicine","Adult","65+"," 0-3 Months","22.00"
"28/02/2021","900.00","Geriatric Medicine","Adult","65+"," 3-6 Months","7.00"
"28/02/2021","900.00","Geriatric Medicine","Adult","65+"," 6-9 Months","14.00"
"28/02/2021","900.00","Geriatric Medicine","Adult","65+","12-15 Months","8.00"
"28/02/2021","900.00","Geriatric Medicine","Adult","65+","15-18 Months","1.00"
"28/02/2021","1300.00","Neurology","Adult","16-64"," 0-3 Months","47.00"
"28/02/2021","1300.00","Neurology","Adult","16-64"," 3-6 Months","44.00"
"28/02/2021","1300.00","Neurology","Adult","16-64","12-15 Months","10.00"
"28/02/2021","1300.00","Neurology","Adult","16-64","15-18 Months","3.00"
"28/02/2021","1300.00","Neurology","Adult","65+"," 9-12 Months","5.00"
"28/02/2021","1503.00","Gynaecology","Adult","16-64"," 9-12 Months","70.00"
"28/02/2021","1503.00","Gynaecology","Adult","65+","18 Months +","7.00"
"28/02/2021","1503.00","Gynaecology","Child","0-15"," 9-12 Months","1.00"
"28/02/2021","1800.00","Orthopaedics","Adult","16-64","12-15 Months","232.00"
"28/02/2021","1800.00","Orthopaedics","Adult","65+"," 9-12 Months","68.00"
"28/02/2021","1800.00","Orthopaedics","Child","0-15"," 9-12 Months","7.00"
"28/02/2021","1900.00","Paediatrics","Adult","16-64"," 0-3 Months","2.00"
"28/02/2021","1900.00","Paediatrics","Adult","16-64"," 6-9 Months","3.00"
"28/02/2021","1900.00","Paediatrics","Child","0-15"," 0-3 Months","100.00"
"28/02/2021","1900.00","Paediatrics","Child","0-15"," 3-6 Months","58.00"
"28/02/2021","1900.00","Paediatrics","Child","0-15"," 6-9 Months","35.00"
"28/02/2021","1900.00","Paediatrics","Child","0-15","12-15 Months","70.00"
"28/02/2021","1900.00","Paediatrics","Child","0-15","15-18 Months","11.00"
"28/02/2021","2000.00","Plastic Surgery","Adult","16-64","18 Months +","41.00"
"28/02/2021","2000.00","Plastic Surgery","Adult","65+"," 3-6 Months","10.00"
"28/02/2021","2000.00","Plastic Surgery","Adult","65+","12-15 Months","2.00"
"28/02/2021","2000.00","Plastic Surgery","Adult","65+","15-18 Months","1.00"
"28/02/2021","2000.00","Plastic Surgery","Child","0-15"," 0-3 Months","1.00"
"28/02/2021","7800.00","Urology","Child","0-15"," 9-12 Months","11.00"
"28/02/2021","8000.00","Anaesthetics","Adult","16-64","12-15 Months","19.00"
"28/02/2021","8000.00","Anaesthetics","Adult","16-64","15-18 Months","14.00"
"28/02/2021","8000.00","Anaesthetics","Adult","65+"," 9-12 Months","5.00"
"28/02/2021","0.00","Small Volume Specialities","Adult","16-64","12-15 Months","1.00"
"28/02/2021","100.00","Cardiology","Adult","65+"," 0-3 Months","33.00"
"28/02/2021","100.00","Cardiology","Adult","65+"," 3-6 Months","2.00"
"28/02/2021","300.00","Dermatology","Adult","16-64"," 6-9 Months","187.00"
"28/02/2021","300.00","Dermatology","Adult","65+"," 9-12 Months","35.00"
"28/02/2021","300.00","Dermatology","Child","0-15"," 9-12 Months","26.00"
"28/02/2021","400.00","Endocrinology","Adult","16-64"," 0-3 Months","53.00"
"28/02/2021","400.00","Endocrinology","Adult","16-64"," 6-9 Months","36.00"
"28/02/2021","400.00","Endocrinology","Adult","16-64","15-18 Months","40.00"
"28/02/2021","400.00","Endocrinology","Adult","65+"," 9-12 Months","4.00"
"28/02/2021","402.00","Diabetes Mellitus","Adult","65+"," 0-3 Months","2.00"
"28/02/2021","402.00","Diabetes Mellitus","Adult","65+"," 3-6 Months","3.00"
"28/02/2021","600.00","Otolaryngology (ENT)","Adult","16-64"," 0-3 Months","210.00"
"28/02/2021","600.00","Otolaryngology (ENT)","Adult","16-64"," 6-9 Months","158.00"
"28/02/2021","600.00","Otolaryngology (ENT)","Adult","16-64","15-18 Months","179.00"
"28/02/2021","600.00","Otolaryngology (ENT)","Adult","16-64","18 Months +","540.00"
"28/02/2021","600.00","Otolaryngology (ENT)","Adult","65+"," 3-6 Months","63.00"
"28/02/2021","600.00","Otolaryngology (ENT)","Adult","65+","12-15 Months","63.00"
"28/02/2021","600.00","Otolaryngology (ENT)","Child","0-15"," 0-3 Months","66.00"
"28/02/2021","600.00","Otolaryngology (ENT)","Child","0-15"," 3-6 Months","77.00"
"28/02/2021","600.00","Otolaryngology (ENT)","Child","0-15"," 6-9 Months","57.00"
"28/02/2021","600.00","Otolaryngology (ENT)","Child","0-15","12-15 Months","113.00"
"28/02/2021","600.00","Otolaryngology (ENT)","Child","0-15","15-18 Months","90.00"
"28/02/2021","1100.00","Haematology","Adult","16-64"," 9-12 Months","3.00"
"28/02/2021","1100.00","Haematology","Adult","65+"," 6-9 Months","5.00"
"28/02/2021","1100.00","Haematology","Adult","65+","18 Months +","3.00"
"28/02/2021","1300.00","Neurology","Adult","16-64"," 9-12 Months","45.00"
"28/02/2021","1300.00","Neurology","Adult","65+","18 Months +","100.00"
"28/02/2021","1503.00","Gynaecology","Adult","16-64"," 0-3 Months","238.00"
"28/02/2021","1503.00","Gynaecology","Adult","16-64","15-18 Months","53.00"
"28/02/2021","1503.00","Gynaecology","Adult","16-64","18 Months +","119.00"
"28/02/2021","1503.00","Gynaecology","Adult","65+"," 3-6 Months","13.00"
"28/02/2021","1503.00","Gynaecology","Adult","65+","12-15 Months","16.00"
"28/02/2021","1503.00","Gynaecology","Child","0-15"," 0-3 Months","3.00"
"28/02/2021","1700.00","Ophthalmology","Adult","16-64"," 0-3 Months","185.00"
"28/02/2021","1700.00","Ophthalmology","Adult","16-64","18 Months +","21.00"
"28/02/2021","1700.00","Ophthalmology","Adult","65+"," 3-6 Months","276.00"
"28/02/2021","1700.00","Ophthalmology","Adult","65+"," 6-9 Months","178.00"
"28/02/2021","1700.00","Ophthalmology","Adult","65+","12-15 Months","119.00"
"28/02/2021","1700.00","Ophthalmology","Adult","65+","15-18 Months","90.00"
"28/02/2021","1700.00","Ophthalmology","Child","0-15"," 0-3 Months","27.00"
"28/02/2021","1700.00","Ophthalmology","Child","0-15"," 3-6 Months","20.00"
"28/02/2021","1700.00","Ophthalmology","Child","0-15","15-18 Months","2.00"
"28/02/2021","1800.00","Orthopaedics","Adult","65+"," 0-3 Months","94.00"
"28/02/2021","1800.00","Orthopaedics","Adult","65+"," 3-6 Months","129.00"
"28/02/2021","1800.00","Orthopaedics","Adult","65+"," 6-9 Months","104.00"
"28/02/2021","2000.00","Plastic Surgery","Child","0-15"," 3-6 Months","3.00"
"28/02/2021","2000.00","Plastic Surgery","Child","0-15"," 6-9 Months","3.00"
"28/02/2021","2000.00","Plastic Surgery","Child","0-15","15-18 Months","3.00"
"28/02/2021","2000.00","Plastic Surgery","Child","0-15","18 Months +","14.00"
"28/02/2021","2500.00","Rheumatology","Adult","16-64","15-18 Months","39.00"
"28/02/2021","2500.00","Rheumatology","Adult","65+"," 9-12 Months","19.00"
"28/02/2021","2600.00","General Surgery","Adult","16-64"," 9-12 Months","137.00"
"28/02/2021","2600.00","General Surgery","Adult","65+"," 0-3 Months","137.00"
"28/02/2021","2600.00","General Surgery","Adult","65+","18 Months +","49.00"
"28/02/2021","5000.00","General Medicine","Adult","16-64"," 0-3 Months","42.00"
"28/02/2021","5000.00","General Medicine","Adult","16-64"," 6-9 Months","4.00"
"28/02/2021","5000.00","General Medicine","Adult","16-64","15-18 Months","1.00"
"28/02/2021","5000.00","General Medicine","Adult","65+"," 3-6 Months","6.00"
"28/02/2021","5000.00","General Medicine","Adult","65+","12-15 Months","7.00"
"28/02/2021","0.00","Small Volume Specialities","Adult","16-64"," 9-12 Months","1.00"
"28/02/2021","100.00","Cardiology","Adult","16-64"," 0-3 Months","122.00"
"28/02/2021","100.00","Cardiology","Adult","16-64"," 6-9 Months","66.00"
"28/02/2021","100.00","Cardiology","Adult","16-64","15-18 Months","96.00"
"28/02/2021","700.00","Gastro-Enterology","Adult","16-64","18 Months +","162.00"
"28/02/2021","700.00","Gastro-Enterology","Adult","65+"," 3-6 Months","13.00"
"28/02/2021","700.00","Gastro-Enterology","Adult","65+"," 6-9 Months","9.00"
"28/02/2021","700.00","Gastro-Enterology","Adult","65+","12-15 Months","8.00"
"28/02/2021","700.00","Gastro-Enterology","Child","0-15","18 Months +","1.00"
"28/02/2021","900.00","Geriatric Medicine","Adult","65+"," 0-3 Months","11.00"
"28/02/2021","900.00","Geriatric Medicine","Adult","65+","15-18 Months","2.00"
"28/02/2021","1100.00","Haematology","Adult","16-64"," 0-3 Months","35.00"
"28/02/2021","1100.00","Haematology","Adult","16-64"," 3-6 Months","21.00"
"28/02/2021","1100.00","Haematology","Adult","16-64","12-15 Months","1.00"
"28/02/2021","1100.00","Haematology","Child","0-15"," 3-6 Months","12.00"
"28/02/2021","1100.00","Haematology","Child","0-15"," 6-9 Months","7.00"
"28/02/2021","1100.00","Haematology","Child","0-15","12-15 Months","4.00"
"28/02/2021","1100.00","Haematology","Child","0-15","15-18 Months","1.00"
"28/02/2021","1302.00","Paediatric Neurology","Adult","16-64","18 Months +","6.00"
"28/02/2021","1302.00","Paediatric Neurology","Child","0-15"," 3-6 Months","9.00"
"28/02/2021","1302.00","Paediatric Neurology","Child","0-15","12-15 Months","21.00"
"28/02/2021","1900.00","Paediatrics","Child","0-15"," 0-3 Months","86.00"
"28/02/2021","1900.00","Paediatrics","Child","0-15","15-18 Months","2.00"
"28/02/2021","2400.00","Respiratory Medicine","Adult","16-64"," 9-12 Months","35.00"
"28/02/2021","2400.00","Respiratory Medicine","Adult","65+","18 Months +","147.00"
"28/02/2021","2600.00","General Surgery","Adult","16-64"," 9-12 Months","18.00"
"28/02/2021","2602.00","Gastro-Intestinal Surgery","Adult","16-64","18 Months +","23.00"
"28/02/2021","2602.00","Gastro-Intestinal Surgery","Adult","65+"," 0-3 Months","20.00"
"28/02/2021","2602.00","Gastro-Intestinal Surgery","Adult","65+"," 3-6 Months","10.00"
"28/02/2021","2602.00","Gastro-Intestinal Surgery","Adult","65+"," 6-9 Months","3.00"
"28/02/2021","2602.00","Gastro-Intestinal Surgery","Adult","65+","15-18 Months","3.00"
"28/02/2021","2604.00","Vascular Surgery","Adult","16-64"," 3-6 Months","49.00"
"28/02/2021","2604.00","Vascular Surgery","Adult","16-64"," 6-9 Months","35.00"
"28/02/2021","2604.00","Vascular Surgery","Adult","16-64","12-15 Months","22.00"
"28/02/2021","2604.00","Vascular Surgery","Adult","65+"," 9-12 Months","11.00"
"28/02/2021","5000.00","General Medicine","Adult","16-64"," 0-3 Months","14.00"
"28/02/2021","5000.00","General Medicine","Adult","16-64","18 Months +","2.00"
"28/02/2021","2500.00","Rheumatology","Adult","65+"," 6-9 Months","5.00"
"28/02/2021","2500.00","Rheumatology","Adult","65+","12-15 Months","4.00"
"28/02/2021","5000.00","General Medicine","Adult","16-64"," 0-3 Months","20.00"
"28/02/2021","5000.00","General Medicine","Adult","16-64"," 6-9 Months","7.00"
"28/02/2021","5000.00","General Medicine","Adult","16-64"," 9-12 Months","1.00"
"28/02/2021","1503.00","Gynaecology","Adult","16-64"," 0-3 Months","127.00"
"28/02/2021","1503.00","Gynaecology","Adult","16-64"," 3-6 Months","104.00"
